student_id,age,gender,study_hours_per_day,sleep_hours,phone_usage_hours,social_media_hours,youtube_hours,gaming_hours,breaks_per_day,coffee_intake_mg,exercise_minutes,assignments_completed,attendance_percentage,stress_level,focus_score,productivity_score,final_grade
14670,25,Female,7.37,6.71,3.29,1.21,0.36,0.16,3,222 mg,82.0,14,89.92%,5,44.98,86.03,63.09
14671,24,Female,3.41,6.45,8.95,4.77,2.49,3.68,8,376 mg,57.0,5,68.08%,7,11.94,49.46,66.49
14672,28,Male,8.1,6.79,3.48,2.21,1.23,1.45,6,244 mg,71.0,14,88.71%,8,20.87,77.7,81.51
14673,20,Male,2.81,7.13,7.42,2.97,2.27,2.02,12,284 mg,97.0,3,58.51%,7,5.84,24.93,49.88
14674,22,Male,8.56,5.75,10.55,5.42,4.22,4.15,5,306 mg,50.0,16,93.96%,7,21.73,55.33,64.85
14675,20,Female,7.55,4.42,5.58,2.99,1.63,3.02,8,438 mg,,13,75.01%,8,6.63,48.98,58.62
14676,18,Female,6.89,9.25,6.11,2.28,2.47,0.0,5,248 mg,50.0,16,77.03%,5,27.79,60.61,82.56
14677,23,Male,5.11,8.36,6.42,2.91,1.37,1.84,7,245 mg,74.0,10,71.53%,4,18.05,57.02,60.39
14678,21,Other,5.78,5.38,5.94,2.18,2.28,1.99,5,449 mg,10.0,10,78.15%,7,19.91,44.53,73.51
14679,22,Female,9.29,7.51,1.77,0.0,0.0,1.57,5,219 mg,74.0,16,99.57%,3,50.33,93.3,72.25
14680,27,Male,6.21,5.48,3.48,1.19,1.43,2.79,5,344 mg,20.0,11,81.23%,8,22.17,55.77,77.37
14681,26,Male,4.05,4.3,9.19,4.38,2.56,3.08,7,552 mg,25.0,5,65.11%,9,0.0,15.94,60.65
14682,28,Female,3.26,5.39,7.46,4.14,1.76,1.11,10,489 mg,45.0,4,55.49%,9,0.0,19.23,65.31
14683,24,Other,8.61,6.65,8.72,3.51,2.15,2.96,3,300 mg,77.0,15,94.09%,6,16.69,52.86,66.23
14684,28,Female,6.29,8.09,,4.55,2.98,1.47,5,387 mg,79.0,11,76.76%,5,22.99,43.21,64.72
14685,24,Female,7.23,6.18,6.07,1.54,1.74,1.23,4,356 mg,42.0,12,91.68%,8,10.98,42.39,83.49
14686,28,Male,4.74,4.76,7.74,3.59,2.49,2.33,10,526 mg,27.0,11,66.99%,10,0.0,37.11,76.9
14687,23,F,8.81,5.14,4.72,2.02,1.73,2.17,6,325 mg,40.0,17,92.02%,5,17.16,71.67,69.38
14688,27,Female,5.24,6.27,4.64,0.52,1.0,4.1,9,230 mg,51.0,12,77.62%,6,38.23,66.92,87.1
14689,24,Other,5.27,6.37,6.83,2.99,2.38,3.07,7,465 mg,55.0,8,71.57%,7,24.98,56.43,61.69
14690,28,Male,3.02,7.57,8.59,3.3,2.5,3.63,10,331 mg,69.0,2,51.21%,7,0.0,32.09,59.3
14691,29,Male,3.11,6.7,,3.23,2.18,1.94,10,495 mg,38.0,8,68.55%,7,14.6,30.68,63.62
14692,26,Female,6.76,9.42,4.1,2.35,0.21,2.19,6,247 mg,90.0,10,82.60%,4,35.76,74.59,85.28
14693,23,Male,6.69,4.83,9.15,3.44,3.73,2.88,7,359 mg,20.0,13,92.20%,7,0.75,31.4,64.73
14694,23,Male,7.04,7.45,3.8,1.4,1.17,0.39,6,227 mg,45.0,18,85.38%,6,38.74,66.68,75.78
14695,26,Female,6.71,6.17,9.37,3.52,3.63,2.96,7,501 mg,53.0,8,77.25%,8,10.82,50.51,65.92
14696,26,Male,5.36,3.93,9.23,4.7,2.06,1.69,11,439 mg,9.0,10,76.66%,10,0.0,37.58,50.97
14697,26,Male,7.06,6.25,3.31,1.9,0.93,1.76,4,277 mg,61.0,11,89.96%,5,37.34,59.92,80.97
14698,30,Male,8.19,6.38,6.28,3.62,1.45,1.6,2,441 mg,16.0,13,83.35%,7,16.67,53.67,76.86
14699,21,Male,7.5,6.14,4.35,2.69,0.83,3.48,3,454 mg,44.0,15,88.13%,7,33.07,65.96,75.32
14700,21,Male,2.73,5.54,2.4,1.04,0.17,0.14,9,370 mg,17.0,5,61.23%,10,24.54,47.13,65.45
14701,28,Male,5.43,5.13,6.21,2.24,2.9,2.71,13,503 mg,8.0,8,67.27%,10,0.0,34.31,69.71
14702,24,Female,1.32,5.02,6.86,3.14,2.35,3.11,11,359 mg,43.0,0,45.28%,9,0.0,30.89,54.31
14703,24,Male,6.3,5.59,8.16,3.83,2.16,2.08,7,399 mg,86.0,16,79.65%,6,16.49,42.43,73.85
14704,29,Male,8.03,5.45,0.9,0.51,0.19,3.04,2,374 mg,11.0,19,92.11%,5,36.55,67.19,85.69
14705,26,Male,8.97,7.72,3.2,0.64,0.86,3.23,2,186 mg,64.0,15,91.00%,4,45.65,83.86,100.0
14706,27,Female,6.45,8.07,5.91,2.56,2.01,2.12,6,174 mg,58.0,10,83.80%,3,47.92,71.3,71.61
14707,22,Male,5.95,7.53,6.04,2.29,0.6,1.37,6,305 mg,64.0,13,77.29%,6,41.14,68.65,84.13
14708,24,Female,7.11,7.39,8.28,3.27,2.95,2.28,8,264 mg,68.0,14,87.21%,3,47.53,70.91,79.13
14709,18,Female,4.87,6.88,10.09,4.18,3.04,2.31,10,383 mg,76.0,8,60.36%,6,24.0,46.58,67.4
14710,18,Male,2.28,6.14,8.48,3.75,2.37,4.13,9,374 mg,67.0,0,50.84%,9,0.0,38.46,54.03
14711,25,Male,5.41,6.98,4.45,2.19,1.89,0.0,8,134 mg,104.0,11,71.11%,3,49.07,73.1,77.48
14712,18,Other,6.94,8.54,2.53,1.12,1.29,1.02,7,230 mg,,15,78.74%,5,48.51,100.0,81.62
14713,27,Male,2.63,6.6,2.16,0.64,0.45,1.92,7,359 mg,36.0,7,69.25%,8,21.77,39.23,68.59
14714,27,Male,7.14,6.01,1.15,1.25,0.15,0.12,9,401 mg,29.0,14,83.88%,4,62.29,89.35,86.63
14715,25,Female,1.77,5.35,10.16,4.47,2.95,1.95,9,474 mg,30.0,2,59.03%,10,0.0,16.07,35.24
14716,23,Female,9.25,5.67,0.0,0.0,0.4,0.73,6,386 mg,39.0,16,89.11%,6,37.3,94.13,88.42
14717,27,Male,7.62,7.25,5.58,1.81,1.4,1.94,2,258 mg,59.0,18,82.16%,4,38.48,83.56,82.76
14718,27,Female,1.86,7.08,9.71,4.37,3.01,3.07,12,330 mg,67.0,2,45.09%,8,0.0,35.0,74.13
14719,30,Female,8.33,7.52,1.2,0.02,0.0,0.22,6,250 mg,101.0,17,88.87%,3,41.16,89.13,80.34
14720,19,Female,4.93,5.69,6.78,3.86,1.6,4.39,4,354 mg,64.0,8,68.52%,7,22.93,50.57,82.7
14721,18,Female,4.02,6.44,9.29,4.48,2.42,3.34,6,524 mg,35.0,6,70.89%,10,5.99,14.29,51.47
14722,24,Female,5.14,6.5,4.16,2.26,0.06,2.41,6,237 mg,54.0,10,76.51%,5,36.84,52.44,64.14
14723,24,Female,2.91,5.41,9.41,4.7,1.53,4.18,9,416 mg,35.0,3,51.21%,8,2.66,17.5,79.48
14724,17,Male,5.0,8.46,2.73,1.17,0.83,0.72,4,228 mg,70.0,6,80.73%,2,53.12,73.74,85.37
14725,17,Female,8.8,6.23,1.14,0.14,1.26,0.77,4,323 mg,61.0,18,97.76%,5,51.67,100.0,89.83
14726,24,Male,2.03,5.02,7.9,3.35,2.39,3.28,13,398 mg,23.0,5,63.38%,8,0.0,28.66,59.67
14727,27,Male,7.53,7.69,8.96,3.83,2.41,2.87,4,337 mg,77.0,12,80.83%,6,24.46,70.89,71.44
14728,28,M,7.63,7.93,1.17,0.29,0.0,1.44,3,210 mg,91.0,15,95.62%,3,59.23,100.0,71.72
14729,19,Female,5.43,7.35,10.05,5.11,2.33,1.33,12,288 mg,58.0,11,75.78%,8,7.5,33.26,69.83
14730,27,Male,2.89,6.64,5.49,2.56,1.8,1.52,9,246 mg,76.0,5,57.13%,8,6.51,46.88,85.49
14731,22,Female,3.05,7.08,11.39,5.33,2.44,2.49,11,359 mg,49.0,2,59.85%,8,0.0,28.03,63.65
14732,26,Female,10.07,6.69,1.39,0.09,1.12,0.0,3,172 mg,78.0,19,98.68%,3,52.77,100.0,91.66
14733,29,Female,7.11,5.5,6.25,2.07,1.63,1.84,6,449 mg,21.0,15,89.63%,8,15.42,60.72,73.42
14734,28,Female,3.7,7.75,,2.4,2.92,1.43,11,238 mg,73.0,6,66.28%,5,33.5,52.51,66.39
14735,18,Female,3.39,4.54,7.5,2.94,1.76,2.51,6,526 mg,15.0,3,55.17%,10,0.0,23.06,57.24
14736,26,Female,7.31,5.22,5.69,2.21,2.54,2.28,2,398 mg,40.0,13,90.48%,7,16.99,53.61,83.59
14737,24,Male,4.28,4.23,10.94,4.68,2.95,5.6,10,536 mg,4.0,4,60.22%,10,0.0,23.25,49.93
14738,17,Female,6.77,5.92,6.66,3.05,2.4,4.68,6,,29.0,14,76.96%,9,4.3,34.47,66.31
14739,23,Male,2.58,4.67,9.17,3.94,2.74,0.23,7,534 mg,23.0,4,51.65%,10,0.0,29.16,63.22
14740,23,Female,2.42,5.59,11.83,4.83,3.39,4.58,12,427 mg,29.0,2,56.01%,10,0.0,18.85,56.34
14741,27,Male,5.69,6.43,5.33,2.51,1.58,0.0,3,400 mg,30.0,9,68.94%,8,14.64,46.95,62.16
14742,23,Male,6.33,6.19,7.85,3.7,1.46,1.53,7,381 mg,71.0,9,75.40%,7,14.83,45.59,69.54
14743,24,Male,2.94,4.86,10.4,4.32,3.63,3.74,5,380 mg,27.0,3,57.59%,9,0.0,31.68,42.9
14744,18,Male,7.22,4.2,6.98,3.22,2.08,2.61,6,423 mg,17.0,14,83.91%,8,3.91,55.96,89.23
14745,20,Female,8.22,6.86,10.71,4.7,2.85,2.62,3,390 mg,40.0,18,86.07%,6,12.62,33.92,69.87
14746,28,Male,1.71,6.06,9.64,4.25,3.34,2.55,11,430 mg,24.0,3,55.13%,9,0.0,26.46,61.5
14747,28,Female,7.45,6.33,1.82,1.23,0.94,0.18,5,394 mg,34.0,15,88.43%,6,45.96,84.89,95.31
14748,17,Female,6.68,3.19,9.82,4.47,3.57,3.21,9,427 mg,29.0,10,88.20%,8,1.44,44.06,78.46
14749,28,Male,2.13,5.95,5.04,2.14,1.7,0.57,7,301 mg,50.0,3,65.18%,7,13.64,43.46,65.56
14750,26,Female,4.08,5.66,8.75,4.22,2.91,1.74,8,427 mg,76.0,8,78.99%,8,0.0,46.47,65.82
14751,28,Female,7.83,7.68,1.18,0.21,0.0,1.9,3,162 mg,106.0,16,94.05%,3,65.17,100.0,100.0
14752,18,Female,6.19,8.34,3.48,0.7,0.87,0.88,8,317 mg,50.0,9,79.13%,5,48.88,80.13,61.54
14753,23,Other,3.11,5.67,5.9,2.51,1.62,1.98,10,415 mg,,7,55.37%,9,8.04,23.64,48.32
14754,25,Female,4.11,6.43,9.27,3.64,2.62,4.31,5,290 mg,63.0,9,55.57%,6,2.47,32.97,68.72
14755,17,Female,4.36,4.6,4.54,1.9,1.97,2.35,8,448 mg,36.0,8,70.14%,8,11.57,49.68,63.85
14756,20,Female,1.71,8.15,11.65,5.77,2.75,2.32,13,342 mg,81.0,2,43.70%,8,0.0,32.52,82.08
14757,22,Female,6.63,7.58,6.66,2.54,2.64,3.73,6,221 mg,41.0,11,69.18%,3,40.73,62.91,77.32
14758,30,Female,3.02,3.92,9.18,3.64,2.77,3.4,13,432 mg,10.0,6,61.54%,10,0.0,18.44,52.8
14759,30,Female,6.62,8.93,4.45,1.47,1.59,2.59,2,200 mg,103.0,16,95.41%,3,41.6,81.81,84.01
14760,27,Female,2.38,5.37,7.78,2.3,2.14,3.42,10,483 mg,14.0,3,62.29%,10,0.0,24.97,44.57
14761,22,Male,5.27,7.68,5.05,1.9,0.87,1.25,10,140 mg,87.0,8,72.31%,5,46.45,63.83,74.5
14762,26,Female,2.59,6.95,6.3,3.01,2.34,1.91,5,321 mg,72.0,5,61.42%,7,8.8,49.87,63.97
14763,22,Male,5.43,4.94,4.66,3.15,1.23,2.42,6,403 mg,36.0,9,74.83%,8,9.9,60.11,72.68
14764,29,Other,8.15,7.32,3.16,1.2,0.39,1.31,5,289 mg,50.0,18,90.11%,3,56.48,83.44,90.33
14765,19,Male,6.67,5.64,5.03,1.87,2.08,0.42,7,403 mg,,11,81.87%,5,27.46,61.5,63.45
14766,21,Female,4.62,6.71,7.93,4.6,2.19,2.18,9,399 mg,54.0,7,68.41%,10,9.27,34.27,75.2
14767,30,Male,8.39,6.75,3.63,1.56,1.57,1.43,2,227 mg,66.0,18,86.19%,5,43.28,80.78,68.68
14768,20,Male,6.39,6.43,12.0,5.25,4.91,3.23,5,435 mg,40.0,11,76.87%,9,0.0,19.08,55.85
14769,27,Female,10.1,6.04,2.2,0.67,1.25,1.36,7,251 mg,82.0,20,90.09%,5,22.04,69.28,71.76
14770,23,Female,4.9,6.07,5.2,2.62,1.96,1.05,10,464 mg,45.0,11,73.42%,8,26.93,67.06,71.52
14771,22,F,4.16,4.97,7.85,2.76,2.44,1.3,8,441 mg,26.0,4,59.92%,9,10.69,28.12,81.79
14772,30,Male,2.91,8.39,9.95,5.18,3.59,5.61,12,,84.0,4,55.90%,6,12.07,45.1,63.85
14773,21,Male,6.24,6.47,4.38,2.39,2.63,1.17,2,332 mg,52.0,10,70.20%,7,33.83,69.43,73.05
14774,27,Male,6.2,7.65,4.99,2.08,1.12,1.47,7,249 mg,109.0,10,77.84%,5,50.13,72.33,71.66
14775,27,Female,3.27,5.99,9.64,4.13,2.93,3.3,10,478 mg,32.0,6,80.20%,10,0.0,18.39,73.92
14776,17,Male,8.18,6.99,1.1,1.3,0.21,0.0,8,247 mg,88.0,14,81.36%,4,51.64,96.73,97.43
14777,27,Female,1.72,5.37,9.1,3.69,2.46,2.33,9,,28.0,5,65.69%,9,0.0,19.18,61.49
14778,21,Male,8.35,6.65,2.49,0.51,0.53,0.0,9,307 mg,77.0,12,89.79%,4,51.14,98.23,84.14
14779,18,Male,8.08,4.8,4.71,1.85,0.54,1.24,4,466 mg,0.0,15,83.10%,7,14.17,52.84,76.34
14780,17,Male,9.56,6.67,3.28,1.87,1.04,1.62,1,214 mg,83.0,20,96.76%,4,32.41,91.2,94.9
14781,19,M,5.73,7.75,2.87,1.02,0.0,1.86,5,271 mg,55.0,7,76.86%,6,26.36,58.01,68.31
14782,25,Male,5.5,7.59,7.37,3.18,1.05,2.91,5,251 mg,77.0,8,75.07%,5,34.94,63.76,78.95
14783,27,Female,5.5,7.89,4.14,1.07,1.89,2.21,8,328 mg,32.0,10,82.21%,6,27.25,65.59,68.48
14784,29,Male,2.79,6.72,9.96,3.75,3.27,1.52,11,390 mg,44.0,2,52.23%,7,12.86,34.68,82.9
14785,23,Male,9.17,7.74,2.77,1.5,1.71,1.07,4,303 mg,52.0,18,88.63%,4,41.05,89.34,78.94
14786,17,Male,1.98,6.2,8.23,3.55,3.12,2.72,7,378 mg,59.0,5,66.75%,9,0.0,26.23,69.01
14787,29,Male,2.69,5.29,11.64,4.93,3.88,1.58,7,483 mg,45.0,3,57.33%,9,0.0,28.02,50.91
14788,27,F,4.72,4.93,9.42,4.35,2.46,4.75,10,471 mg,54.0,7,76.38%,8,13.78,42.32,58.04
14789,20,Male,5.74,7.38,7.36,2.93,2.24,1.53,8,305 mg,62.0,11,75.46%,6,27.77,51.46,85.65
14790,17,Male,3.75,5.85,1.43,0.0,1.12,1.57,8,315 mg,34.0,6,60.72%,7,28.77,65.41,42.67
14791,20,Male,7.55,5.57,9.97,4.59,2.73,3.69,6,497 mg,51.0,14,84.38%,7,13.05,48.55,64.42
14792,20,M,1.14,6.36,10.75,4.97,2.67,3.41,12,287 mg,70.0,2,50.94%,8,0.0,17.39,56.31
14793,22,Male,4.32,4.82,9.82,4.85,2.18,4.18,8,412 mg,54.0,8,78.34%,9,0.0,21.35,61.98
14794,30,Female,3.78,6.11,9.99,4.22,1.89,4.44,10,333 mg,75.0,4,69.68%,7,5.02,24.76,61.19
14795,22,Female,5.77,6.07,6.12,2.67,2.27,1.5,2,442 mg,28.0,14,78.38%,8,12.83,38.97,77.02
14796,24,Female,6.03,7.95,10.48,3.98,3.22,2.74,6,274 mg,72.0,8,74.98%,6,18.04,49.52,74.37
14797,20,Male,3.95,6.38,7.83,3.9,3.64,3.25,8,204 mg,79.0,3,63.16%,7,12.29,52.38,74.13
14798,24,Male,4.12,8.16,2.53,0.5,1.07,0.27,10,142 mg,85.0,7,71.96%,4,46.79,77.09,82.41
14799,29,M,3.11,6.0,7.79,3.36,2.16,1.67,8,412 mg,50.0,3,51.06%,8,6.07,26.24,55.0
14800,25,Male,7.57,7.72,7.92,3.72,1.71,1.58,6,347 mg,39.0,17,87.47%,6,30.69,65.07,79.2
14801,21,Male,5.21,7.4,2.88,1.75,0.54,1.44,4,173 mg,86.0,14,79.20%,5,47.38,85.83,56.37
14802,20,Male,2.05,5.67,5.69,3.01,1.68,0.55,7,398 mg,48.0,3,58.74%,9,9.6,29.11,71.46
14803,22,Female,3.23,6.56,7.48,2.73,3.14,2.46,5,330 mg,49.0,4,58.79%,7,5.65,32.31,55.94
14804,23,Female,6.54,6.54,0.86,0.0,0.15,1.75,6,305 mg,90.0,11,72.69%,4,44.9,93.97,89.92
14805,21,Male,2.7,6.69,2.6,0.13,0.0,0.94,9,326 mg,47.0,6,54.38%,6,27.56,53.22,63.12
14806,24,Male,4.06,6.84,9.8,4.29,3.29,4.51,8,386 mg,77.0,6,63.29%,8,12.41,31.96,77.86
14807,27,Male,6.24,5.07,6.03,2.55,0.15,0.88,6,454 mg,40.0,11,75.98%,9,9.05,44.89,65.68
14808,27,Male,10.33,7.86,1.58,1.08,0.47,1.89,4,105 mg,84.0,16,89.69%,2,49.75,100.0,100.0
14809,23,Male,6.66,5.23,6.39,3.27,2.98,2.33,5,415 mg,64.0,9,75.79%,7,21.62,59.16,67.74
14810,20,Male,9.29,6.69,3.67,1.39,2.19,0.63,1,385 mg,49.0,20,96.48%,4,34.91,80.3,87.76
14811,18,Male,3.66,5.19,4.69,2.98,0.59,1.44,9,473 mg,0.0,6,59.07%,10,6.54,19.87,59.99
14812,28,Male,6.67,8.06,3.9,2.06,0.97,0.69,5,231 mg,78.0,15,99.22%,5,34.95,88.11,63.64
14813,28,Male,2.61,6.44,6.59,2.76,2.05,2.51,10,292 mg,61.0,5,50.80%,8,7.25,35.87,65.21
14814,25,Female,6.22,8.08,1.67,0.47,0.5,0.0,5,145 mg,73.0,11,84.20%,3,68.81,98.27,79.4
14815,28,Male,8.12,9.08,0.14,0.07,0.02,0.0,3,208 mg,99.0,19,97.56%,3,57.12,96.59,91.37
14816,23,Male,8.57,6.62,8.28,3.69,2.72,3.89,5,434 mg,15.0,18,75.72%,6,14.54,48.97,85.28
14817,23,Female,5.03,6.83,8.06,3.49,2.7,3.67,7,433 mg,20.0,7,58.47%,7,22.83,44.35,69.51
14818,17,Male,6.25,6.04,4.55,1.59,1.67,1.0,8,393 mg,55.0,10,77.70%,7,23.25,63.29,60.21
14819,28,Female,7.54,7.88,4.11,1.34,1.13,0.32,5,292 mg,90.0,15,93.55%,3,51.5,86.68,82.87
14820,25,Female,4.87,5.58,5.78,2.29,2.06,1.14,4,421 mg,15.0,10,67.96%,8,13.98,43.4,70.32
14821,24,Male,6.85,7.87,0.66,0.0,0.31,0.41,4,194 mg,101.0,11,77.51%,4,65.03,100.0,90.43
14822,29,Male,4.22,5.38,6.39,2.44,1.05,3.71,7,460 mg,49.0,6,69.14%,9,6.52,31.48,56.91
14823,23,Male,6.33,5.35,4.4,2.7,0.64,2.73,6,430 mg,71.0,13,86.81%,6,24.03,85.53,70.82
14824,18,Male,5.94,4.46,3.62,1.53,0.64,2.16,10,469 mg,51.0,7,76.36%,9,15.8,68.94,83.02
14825,18,Female,6.81,6.59,4.14,1.84,1.87,1.28,9,296 mg,64.0,12,83.05%,6,28.17,80.27,80.55
14826,21,Female,2.22,7.44,9.48,3.11,3.54,2.33,14,429 mg,69.0,4,68.72%,7,2.05,47.73,69.93
14827,18,Female,5.45,5.89,6.18,2.42,1.37,3.83,10,448 mg,29.0,8,72.97%,8,8.84,44.64,61.7
14828,22,Female,8.24,9.23,0.0,0.0,0.3,0.14,5,229 mg,74.0,15,80.38%,2,51.42,97.56,67.87
14829,23,Male,5.02,7.17,1.98,1.25,0.0,0.6,4,316 mg,35.0,13,82.74%,5,45.21,69.36,69.29
14830,28,Female,1.8,5.95,7.53,3.87,1.55,0.13,10,358 mg,45.0,4,60.28%,9,0.0,32.0,62.3
14831,17,Female,4.52,5.6,5.95,2.58,2.0,2.42,7,,38.0,8,63.20%,7,16.63,57.59,67.03
14832,17,Male,7.87,7.02,8.07,4.47,3.46,2.15,6,254 mg,55.0,14,79.71%,6,29.78,58.93,52.71
14833,18,Male,3.65,7.29,8.59,3.96,2.65,3.1,10,383 mg,85.0,5,65.88%,6,12.51,46.16,66.1
14834,28,Female,8.5,7.57,3.17,1.71,0.77,0.0,2,286 mg,93.0,18,93.28%,3,45.04,100.0,97.76
14835,20,Female,4.0,5.41,7.2,2.39,2.33,2.66,11,446 mg,42.0,7,61.61%,8,6.06,37.92,58.38
14836,27,Female,5.35,7.28,3.46,2.08,0.63,0.65,8,314 mg,52.0,9,70.50%,6,29.89,59.37,79.42
14837,18,Male,6.02,5.28,1.17,0.73,0.21,0.0,8,392 mg,14.0,13,83.94%,6,37.05,69.78,86.72
14838,28,Female,3.91,5.3,4.65,2.61,2.13,1.68,9,413 mg,51.0,8,69.92%,8,12.17,45.69,77.07
14839,28,Male,8.8,5.13,5.93,2.33,1.36,2.04,5,359 mg,66.0,16,96.36%,5,21.24,76.1,82.38
14840,28,M,8.32,5.73,3.86,1.21,1.5,2.31,8,262 mg,66.0,13,84.72%,5,33.36,85.92,55.91
14841,25,Female,8.73,6.94,1.31,0.67,0.24,0.0,5,,40.0,17,100.00%,4,43.15,85.6,84.22
14842,20,Male,2.53,4.73,6.1,2.18,1.96,2.12,7,515 mg,29.0,5,54.82%,10,0.0,35.57,66.87
14843,29,Female,7.36,6.62,6.08,2.56,2.63,3.44,9,412 mg,51.0,12,77.08%,7,26.02,68.38,74.81
14844,26,Female,4.06,5.05,3.21,1.86,0.76,1.35,7,454 mg,33.0,6,74.60%,8,23.52,53.5,72.85
14845,18,Female,8.16,7.19,3.51,2.15,1.71,0.54,10,121 mg,87.0,14,89.62%,1,61.96,86.13,92.35
14846,22,Female,8.3,5.99,4.01,2.39,0.6,0.91,4,234 mg,44.0,14,90.96%,6,29.0,68.82,84.43
14847,24,Female,8.73,6.82,0.07,0.0,0.48,0.0,2,202 mg,38.0,16,88.68%,6,43.95,77.77,62.15
14848,29,Female,5.23,4.68,0.9,0.38,0.51,0.0,9,489 mg,8.0,9,71.49%,7,29.88,51.02,71.09
14849,19,Female,8.69,6.7,2.18,1.13,0.04,0.42,6,295 mg,45.0,19,92.73%,5,37.83,76.31,71.23
14850,20,Female,6.48,6.87,5.36,2.8,2.17,1.37,6,245 mg,81.0,15,90.74%,5,31.14,71.74,76.5
14851,25,Female,6.8,7.45,6.61,3.09,2.05,1.54,3,385 mg,27.0,15,83.49%,8,32.92,46.71,74.25
14852,18,Female,2.89,7.39,6.0,2.81,2.06,2.55,8,377 mg,,5,64.74%,8,18.55,28.44,60.36
14853,25,Female,2.76,5.75,10.32,4.3,3.25,2.22,7,474 mg,32.0,6,63.25%,9,0.0,19.87,54.28
14854,17,Female,3.74,6.35,5.67,3.3,1.95,0.0,10,358 mg,43.0,6,67.05%,7,12.39,30.74,65.03
14855,22,Female,4.3,6.5,6.34,2.84,1.74,2.72,6,357 mg,37.0,10,64.53%,8,16.09,35.21,66.19
14856,21,Male,5.67,5.75,4.63,2.51,0.83,2.56,5,452 mg,32.0,13,80.40%,8,18.01,43.41,57.39
14857,24,Female,7.41,5.78,6.24,1.94,0.92,2.21,6,372 mg,60.0,12,73.43%,7,14.81,62.1,82.05
14858,26,Female,6.61,8.06,0.62,0.29,0.0,0.0,6,276 mg,90.0,16,95.36%,4,52.75,92.84,79.98
14859,21,Male,7.43,7.99,1.41,0.92,0.0,0.0,3,251 mg,45.0,12,75.09%,5,49.95,78.11,80.97
14860,17,Male,8.0,4.54,6.29,2.03,1.4,4.4,5,494 mg,15.0,16,88.58%,9,16.22,35.14,61.48
14861,27,Female,8.4,7.57,0.03,0.0,0.0,1.41,4,133 mg,77.0,19,88.87%,3,60.0,100.0,79.02
14862,28,Female,3.8,4.18,9.57,4.42,1.51,3.32,8,499 mg,32.0,4,65.04%,10,0.0,17.75,57.12
14863,17,M,9.14,6.1,7.16,2.98,2.14,2.13,6,364 mg,24.0,18,86.97%,6,19.57,57.94,78.21
14864,20,Male,9.29,7.64,2.47,1.24,1.03,1.76,4,206 mg,70.0,16,77.90%,5,43.51,87.56,79.58
14865,29,Female,8.68,7.08,2.16,1.12,0.95,0.13,3,125 mg,92.0,20,99.09%,3,56.6,99.37,85.62
14866,30,Female,9.1,7.14,1.71,1.66,1.14,2.67,3,218 mg,71.0,16,95.88%,3,52.4,100.0,79.51
14867,28,Male,7.32,6.07,2.22,1.06,1.67,0.0,4,324 mg,49.0,14,90.07%,6,26.13,71.62,87.0
14868,19,Male,7.73,7.16,3.46,1.54,1.31,2.48,4,204 mg,77.0,16,92.10%,4,51.35,100.0,66.91
14869,30,Male,6.79,6.53,6.83,3.12,3.02,0.68,6,393 mg,80.0,13,78.22%,7,30.09,63.39,66.01
14870,30,Male,2.53,5.23,5.84,1.68,1.8,1.16,9,312 mg,41.0,2,60.80%,7,4.48,25.28,68.79
14871,21,Other,8.1,6.31,6.44,4.32,3.12,0.1,3,383 mg,43.0,16,87.76%,9,4.6,52.83,73.71
14872,28,Male,2.34,4.3,8.83,3.99,2.6,2.76,10,,5.0,1,59.02%,10,0.0,18.91,42.74
14873,26,M,4.55,7.17,8.57,3.73,2.4,2.64,8,263 mg,46.0,9,63.69%,7,28.73,51.85,60.52
14874,17,Female,5.25,6.81,9.34,4.12,2.76,4.7,6,294 mg,67.0,13,75.64%,7,17.62,47.22,92.15
14875,23,Female,3.92,6.34,4.8,2.37,1.57,0.0,9,241 mg,68.0,8,68.19%,5,31.78,55.37,72.19
14876,28,Female,3.05,6.49,9.0,4.28,3.55,2.73,11,427 mg,51.0,3,64.89%,8,7.19,32.91,58.12
14877,20,Female,6.71,5.19,6.51,3.51,1.77,2.0,6,503 mg,4.0,10,85.17%,9,9.51,28.61,65.98
14878,26,Female,1.62,7.56,7.64,3.08,2.12,3.76,10,276 mg,99.0,1,58.36%,6,18.58,36.76,75.5
14879,19,Female,7.24,8.9,1.36,0.76,0.46,0.16,6,71 mg,88.0,13,95.21%,4,62.01,100.0,80.53
14880,29,Male,3.48,6.01,8.67,5.21,2.61,4.96,10,477 mg,28.0,7,65.40%,7,8.17,40.47,65.09
14881,17,Male,6.58,9.98,2.51,1.24,0.91,2.11,7,204 mg,99.0,12,88.65%,2,37.32,63.79,61.52
14882,21,Male,2.08,5.47,11.0,5.76,2.67,3.71,10,466 mg,52.0,5,61.50%,9,0.0,4.69,56.02
14883,19,Female,8.54,5.61,1.0,0.04,0.59,2.37,5,322 mg,59.0,19,96.68%,4,40.98,88.31,78.67
14884,26,Male,8.66,6.92,3.42,1.55,1.15,2.07,6,299 mg,83.0,16,90.08%,3,52.94,99.62,100.0
14885,22,Male,2.5,4.97,6.75,2.39,1.72,3.93,8,404 mg,32.0,3,63.65%,8,0.0,37.88,61.59
14886,27,Male,3.66,5.58,6.73,2.77,1.68,2.19,12,431 mg,27.0,9,72.48%,8,11.8,31.79,71.21
